"season","mnth","day","hr","holiday","weekday","workingday","weathersit","temp","atemp","hum","windspeed","casual","registered","bikers"
4,"Nov",319,"9",0,2,1,"cloudy/misty",0.56,0.5303,0.64,0.0896,26,174,200
4,"Nov",319,"10",0,2,1,"cloudy/misty",0.56,0.5303,0.64,0.2836,23,115,138
4,"Nov",319,"11",0,2,1,"cloudy/misty",0.56,0.5303,0.64,0.194,18,116,134
4,"Nov",319,"12",0,2,1,"cloudy/misty",0.54,0.5152,0.68,0,28,148,176
4,"Nov",319,"13",0,2,1,"light rain/snow",0.54,0.5152,0.6,0.2239,21,132,153
4,"Nov",319,"14",0,2,1,"cloudy/misty",0.54,0.5152,0.6,0.2836,27,120,147
4,"Nov",319,"15",0,2,1,"cloudy/misty",0.54,0.5152,0.6,0.1343,36,155,191
4,"Nov",319,"16",0,2,1,"cloudy/misty",0.52,0.5,0.68,0.1343,31,240,271
4,"Nov",319,"17",0,2,1,"cloudy/misty",0.5,0.4848,0.72,0.194,29,422,451
4,"Nov",319,"18",0,2,1,"cloudy/misty",0.5,0.4848,0.72,0.2836,27,414,441
4,"Nov",319,"19",0,2,1,"cloudy/misty",0.5,0.4848,0.72,0.3582,27,259,286
4,"Nov",319,"20",0,2,1,"cloudy/misty",0.48,0.4697,0.82,0.1343,26,212,238
4,"Nov",319,"21",0,2,1,"cloudy/misty",0.5,0.4848,0.77,0.0896,23,145,168
4,"Nov",319,"22",0,2,1,"cloudy/misty",0.46,0.4545,0.88,0.1045,19,109,128
4,"Nov",319,"23",0,2,1,"cloudy/misty",0.46,0.4545,0.94,0.1045,14,66,80
4,"Nov",320,"0",0,3,1,"cloudy/misty",0.46,0.4545,0.94,0,5,26,31
4,"Nov",320,"1",0,3,1,"light rain/snow",0.46,0.4545,0.94,0.0896,0,5,5
4,"Nov",320,"2",0,3,1,"cloudy/misty",0.46,0.4545,0.94,0.1045,4,6,10
4,"Nov",320,"3",0,3,1,"cloudy/misty",0.46,0.4545,0.94,0.1045,2,3,5
4,"Nov",320,"4",0,3,1,"cloudy/misty",0.44,0.4394,1,0.2239,1,3,4
4,"Nov",320,"5",0,3,1,"light rain/snow",0.46,0.4545,0.94,0.1045,0,13,13
4,"Nov",320,"6",0,3,1,"cloudy/misty",0.46,0.4545,0.94,0.0896,4,52,56
4,"Nov",320,"7",0,3,1,"light rain/snow",0.46,0.4545,0.94,0,7,130,137
4,"Nov",320,"8",0,3,1,"light rain/snow",0.46,0.4545,0.94,0,9,223,232
4,"Nov",320,"9",0,3,1,"light rain/snow",0.46,0.4545,0.94,0,5,77,82
4,"Nov",320,"10",0,3,1,"light rain/snow",0.46,0.4545,0.94,0,4,32,36
4,"Nov",320,"11",0,3,1,"light rain/snow",0.46,0.4545,0.94,0.0896,7,53,60
4,"Nov",320,"12",0,3,1,"light rain/snow",0.46,0.4545,1,0,5,49,54
4,"Nov",320,"13",0,3,1,"light rain/snow",0.46,0.4545,0.94,0.1343,6,52,58
4,"Nov",320,"14",0,3,1,"cloudy/misty",0.46,0.4545,1,0.1343,12,49,61
4,"Nov",320,"15",0,3,1,"light rain/snow",0.48,0.4697,0.94,0.1045,16,50,66
4,"Nov",320,"16",0,3,1,"light rain/snow",0.48,0.4697,0.94,0.1045,13,110,123
4,"Nov",320,"17",0,3,1,"cloudy/misty",0.48,0.4697,0.88,0.194,17,216,233
4,"Nov",320,"18",0,3,1,"light rain/snow",0.46,0.4545,0.88,0.3881,13,176,189
4,"Nov",320,"19",0,3,1,"light rain/snow",0.46,0.4545,0.88,0.3881,3,108,111
4,"Nov",320,"20",0,3,1,"light rain/snow",0.44,0.4394,0.88,0.3881,5,94,99
4,"Nov",320,"21",0,3,1,"light rain/snow",0.44,0.4394,0.88,0.2836,3,72,75
4,"Nov",320,"22",0,3,1,"light rain/snow",0.42,0.4242,0.88,0.2239,1,45,46
4,"Nov",320,"23",0,3,1,"light rain/snow",0.42,0.4242,0.88,0.1343,3,28,31
4,"Nov",321,"0",0,4,1,"cloudy/misty",0.42,0.4242,0.88,0.2537,2,22,24
4,"Nov",321,"1",0,4,1,"cloudy/misty",0.42,0.4242,0.82,0.1642,0,5,5
4,"Nov",321,"2",0,4,1,"cloudy/misty",0.42,0.4242,0.82,0.2239,0,5,5
4,"Nov",321,"3",0,4,1,"cloudy/misty",0.42,0.4242,0.77,0.3284,0,3,3
4,"Nov",321,"4",0,4,1,"cloudy/misty",0.4,0.4091,0.62,0.4179,1,3,4
4,"Nov",321,"5",0,4,1,"light rain/snow",0.34,0.303,0.71,0.3284,1,21,22
4,"Nov",321,"6",0,4,1,"light rain/snow",0.36,0.3485,0.57,0.2239,3,72,75
4,"Nov",321,"7",0,4,1,"light rain/snow",0.34,0.3182,0.61,0.2836,4,164,168
4,"Nov",321,"8",0,4,1,"light rain/snow",0.34,0.303,0.61,0.2985,12,343,355
4,"Nov",321,"9",0,4,1,"cloudy/misty",0.34,0.303,0.61,0.3284,14,184,198
4,"Nov",321,"10",0,4,1,"cloudy/misty",0.34,0.303,0.61,0.3284,7,74,81
4,"Nov",321,"11",0,4,1,"light rain/snow",0.32,0.303,0.66,0.3284,4,93,97
4,"Nov",321,"12",0,4,1,"cloudy/misty",0.34,0.303,0.53,0.2985,6,115,121
4,"Nov",321,"13",0,4,1,"cloudy/misty",0.34,0.303,0.49,0.4478,15,109,124
4,"Nov",321,"14",0,4,1,"cloudy/misty",0.34,0.303,0.49,0.3881,5,105,110
4,"Nov",321,"15",0,4,1,"cloudy/misty",0.34,0.303,0.49,0.4478,10,106,116
4,"Nov",321,"16",0,4,1,"clear",0.32,0.2879,0.39,0.4179,8,187,195
4,"Nov",321,"17",0,4,1,"clear",0.32,0.2879,0.42,0.3881,20,379,399
4,"Nov",321,"18",0,4,1,"clear",0.32,0.3182,0.39,0.194,9,298,307
4,"Nov",321,"19",0,4,1,"clear",0.3,0.2879,0.45,0.2239,7,210,217
4,"Nov",321,"20",0,4,1,"clear",0.3,0.2879,0.42,0.2836,7,162,169
4,"Nov",321,"21",0,4,1,"clear",0.3,0.2879,0.42,0.2537,3,113,116
4,"Nov",321,"22",0,4,1,"clear",0.26,0.2424,0.52,0.2537,1,83,84
4,"Nov",321,"23",0,4,1,"clear",0.26,0.2576,0.52,0.2239,0,58,58
4,"Nov",322,"0",0,5,1,"clear",0.26,0.2576,0.48,0.1642,2,28,30
4,"Nov",322,"1",0,5,1,"clear",0.26,0.2273,0.44,0.3284,0,10,10
4,"Nov",322,"2",0,5,1,"clear",0.24,0.2273,0.44,0.2239,2,8,10
4,"Nov",322,"3",0,5,1,"clear",0.24,0.2121,0.41,0.2836,0,2,2
4,"Nov",322,"4",0,5,1,"clear",0.22,0.2273,0.44,0.1642,0,5,5
4,"Nov",322,"5",0,5,1,"clear",0.22,0.2273,0.44,0.1343,0,22,22
4,"Nov",322,"6",0,5,1,"clear",0.22,0.2576,0.44,0.0896,1,70,71
4,"Nov",322,"7",0,5,1,"clear",0.22,0.2273,0.44,0.1642,5,211,216
4,"Nov",322,"8",0,5,1,"clear",0.22,0.2273,0.44,0.194,6,369,375
4,"Nov",322,"9",0,5,1,"clear",0.26,0.2576,0.41,0.194,6,207,213
4,"Nov",322,"10",0,5,1,"clear",0.26,0.2424,0.41,0.2836,10,105,115
4,"Nov",322,"11",0,5,1,"clear",0.3,0.303,0.36,0.1343,18,122,140
4,"Nov",322,"12",0,5,1,"clear",0.32,0.3333,0.33,0,22,143,165
4,"Nov",322,"13",0,5,1,"clear",0.34,0.3182,0.31,0.2239,31,146,177
4,"Nov",322,"14",0,5,1,"clear",0.34,0.3333,0.31,0.1343,31,123,154
4,"Nov",322,"15",0,5,1,"clear",0.34,0.3333,0.29,0.1343,27,151,178
4,"Nov",322,"16",0,5,1,"clear",0.34,0.3333,0.29,0.1343,19,190,209
4,"Nov",322,"17",0,5,1,"clear",0.32,0.3333,0.31,0.1343,17,361,378
4,"Nov",322,"18",0,5,1,"clear",0.3,0.303,0.36,0.1642,16,312,328
4,"Nov",322,"19",0,5,1,"clear",0.28,0.2727,0.41,0.1642,7,183,190
4,"Nov",322,"20",0,5,1,"clear",0.28,0.2727,0.48,0.194,8,129,137
4,"Nov",322,"21",0,5,1,"clear",0.28,0.2727,0.48,0.1642,3,108,111
4,"Nov",322,"22",0,5,1,"clear",0.26,0.2727,0.52,0.1045,9,88,97
4,"Nov",322,"23",0,5,1,"clear",0.26,0.2727,0.6,0.1343,5,54,59
4,"Nov",323,"0",0,6,0,"clear",0.26,0.2576,0.56,0.194,4,49,53
4,"Nov",323,"1",0,6,0,"clear",0.26,0.2273,0.52,0.2985,1,34,35
4,"Nov",323,"2",0,6,0,"clear",0.24,0.2424,0.56,0.1642,12,34,46
4,"Nov",323,"3",0,6,0,"clear",0.26,0.2424,0.48,0.2537,4,11,15
4,"Nov",323,"4",0,6,0,"clear",0.26,0.2273,0.48,0.3284,4,4,8
4,"Nov",323,"5",0,6,0,"clear",0.24,0.2273,0.56,0.2537,0,2,2
4,"Nov",323,"6",0,6,0,"clear",0.24,0.2121,0.6,0.3284,2,10,12
4,"Nov",323,"7",0,6,0,"clear",0.24,0.2273,0.6,0.2537,3,38,41
4,"Nov",323,"8",0,6,0,"clear",0.26,0.2424,0.56,0.2537,12,80,92
4,"Nov",323,"9",0,6,0,"clear",0.28,0.2576,0.52,0.2985,12,130,142
4,"Nov",323,"10",0,6,0,"clear",0.32,0.303,0.45,0.2537,35,165,200
4,"Nov",323,"11",0,6,0,"clear",0.36,0.3788,0.4,0,50,183,233
4,"Nov",323,"12",0,6,0,"clear",0.4,0.4091,0.35,0.2836,93,218,311
4,"Nov",323,"13",0,6,0,"clear",0.42,0.4242,0.3,0.2836,118,245,363
4,"Nov",323,"14",0,6,0,"clear",0.42,0.4242,0.32,0.2985,121,228,349
4,"Nov",323,"15",0,6,0,"clear",0.42,0.4242,0.41,0.194,120,262,382
4,"Nov",323,"16",0,6,0,"clear",0.42,0.4242,0.38,0.2985,99,188,287
4,"Nov",323,"17",0,6,0,"clear",0.4,0.4091,0.4,0.194,61,171,232
4,"Nov",323,"18",0,6,0,"clear",0.38,0.3939,0.46,0.1343,36,172,208
4,"Nov",323,"19",0,6,0,"cloudy/misty",0.34,0.3333,0.71,0.1343,33,149,182
4,"Nov",323,"20",0,6,0,"cloudy/misty",0.36,0.3636,0.57,0.1045,48,115,163
4,"Nov",323,"21",0,6,0,"cloudy/misty",0.36,0.3485,0.62,0.194,29,79,108
4,"Nov",323,"22",0,6,0,"cloudy/misty",0.38,0.3939,0.62,0.1642,26,80,106
4,"Nov",323,"23",0,6,0,"clear",0.38,0.3939,0.62,0.2239,20,73,93
4,"Nov",324,"0",0,0,0,"clear",0.38,0.3939,0.66,0.1642,14,79,93
4,"Nov",324,"1",0,0,0,"clear",0.4,0.4091,0.62,0.2537,11,73,84
4,"Nov",324,"2",0,0,0,"clear",0.4,0.4091,0.62,0.2836,12,44,56
4,"Nov",324,"3",0,0,0,"cloudy/misty",0.4,0.4091,0.66,0.2836,6,31,37
4,"Nov",324,"4",0,0,0,"cloudy/misty",0.4,0.4091,0.71,0.2836,2,10,12
4,"Nov",324,"5",0,0,0,"cloudy/misty",0.42,0.4242,0.67,0.2836,0,4,4
4,"Nov",324,"6",0,0,0,"cloudy/misty",0.42,0.4242,0.67,0.2537,3,6,9
4,"Nov",324,"7",0,0,0,"clear",0.42,0.4242,0.67,0.2239,4,19,23
4,"Nov",324,"8",0,0,0,"cloudy/misty",0.42,0.4242,0.71,0.2836,13,52,65
4,"Nov",324,"9",0,0,0,"clear",0.44,0.4394,0.72,0.1642,29,109,138
4,"Nov",324,"10",0,0,0,"cloudy/misty",0.44,0.4394,0.72,0.1045,46,183,229
4,"Nov",324,"11",0,0,0,"cloudy/misty",0.5,0.4848,0.63,0.1045,74,212,286
4,"Nov",324,"12",0,0,0,"cloudy/misty",0.5,0.4848,0.63,0.1343,70,234,304
4,"Nov",324,"13",0,0,0,"cloudy/misty",0.54,0.5152,0.6,0.194,84,285,369
4,"Nov",324,"14",0,0,0,"clear",0.52,0.5,0.63,0.2537,113,250,363
4,"Nov",324,"15",0,0,0,"cloudy/misty",0.52,0.5,0.68,0.194,109,242,351
4,"Nov",324,"16",0,0,0,"cloudy/misty",0.52,0.5,0.63,0.1343,81,225,306
4,"Nov",324,"17",0,0,0,"cloudy/misty",0.52,0.5,0.63,0.194,35,168,203
4,"Nov",324,"18",0,0,0,"cloudy/misty",0.54,0.5152,0.64,0.194,22,123,145
4,"Nov",324,"19",0,0,0,"cloudy/misty",0.5,0.4848,0.72,0.1045,17,140,157
4,"Nov",324,"20",0,0,0,"cloudy/misty",0.52,0.5,0.68,0.1045,23,90,113
4,"Nov",324,"21",0,0,0,"cloudy/misty",0.48,0.4697,0.77,0.0896,11,94,105
4,"Nov",324,"22",0,0,0,"light rain/snow",0.46,0.4545,0.88,0.0896,5,35,40
4,"Nov",324,"23",0,0,0,"light rain/snow",0.46,0.4545,0.88,0.0896,3,25,28
4,"Nov",325,"0",0,1,1,"cloudy/misty",0.46,0.4545,0.94,0,4,13,17
4,"Nov",325,"1",0,1,1,"light rain/snow",0.46,0.4545,0.94,0.194,4,8,12
4,"Nov",325,"2",0,1,1,"light rain/snow",0.44,0.4394,1,0.194,1,2,3
4,"Nov",325,"3",0,1,1,"light rain/snow",0.44,0.4394,1,0.1343,0,4,4
4,"Nov",325,"4",0,1,1,"light rain/snow",0.44,0.4394,1,0.1343,0,5,5
4,"Nov",325,"5",0,1,1,"cloudy/misty",0.44,0.4394,1,0,0,20,20
4,"Nov",325,"6",0,1,1,"cloudy/misty",0.42,0.4242,1,0,0,76,76
4,"Nov",325,"7",0,1,1,"cloudy/misty",0.46,0.4545,0.94,0.1642,17,229,246
4,"Nov",325,"8",0,1,1,"cloudy/misty",0.46,0.4545,0.94,0,13,378,391
4,"Nov",325,"9",0,1,1,"cloudy/misty",0.48,0.4697,0.94,0.1045,15,222,237
4,"Nov",325,"10",0,1,1,"cloudy/misty",0.52,0.5,0.83,0,25,110,135
4,"Nov",325,"11",0,1,1,"cloudy/misty",0.52,0.5,0.83,0.1045,16,112,128
4,"Nov",325,"12",0,1,1,"cloudy/misty",0.5,0.4848,0.77,0.1343,24,138,162
4,"Nov",325,"13",0,1,1,"cloudy/misty",0.5,0.4848,0.77,0.1343,13,121,134
4,"Nov",325,"14",0,1,1,"cloudy/misty",0.48,0.4697,0.82,0.194,14,121,135
4,"Nov",325,"15",0,1,1,"light rain/snow",0.44,0.4394,0.94,0.2239,15,93,108
4,"Nov",325,"16",0,1,1,"light rain/snow",0.44,0.4394,0.94,0.2239,13,95,108
4,"Nov",325,"17",0,1,1,"light rain/snow",0.42,0.4242,0.94,0.2985,10,200,210
4,"Nov",325,"18",0,1,1,"light rain/snow",0.42,0.4242,0.88,0.194,8,184,192
4,"Nov",325,"19",0,1,1,"light rain/snow",0.4,0.4091,0.94,0.194,2,135,137
4,"Nov",325,"20",0,1,1,"light rain/snow",0.4,0.4091,0.87,0.2239,5,75,80
4,"Nov",325,"21",0,1,1,"light rain/snow",0.4,0.4091,0.87,0.1642,11,103,114
4,"Nov",325,"22",0,1,1,"light rain/snow",0.4,0.4091,0.87,0.1343,6,72,78
4,"Nov",325,"23",0,1,1,"light rain/snow",0.4,0.4091,0.87,0.1642,4,29,33
4,"Nov",326,"0",0,2,1,"light rain/snow",0.38,0.3939,0.94,0.1045,0,14,14
4,"Nov",326,"1",0,2,1,"light rain/snow",0.4,0.4091,0.94,0.1343,1,5,6
4,"Nov",326,"2",0,2,1,"light rain/snow",0.38,0.3939,1,0.1045,2,4,6
4,"Nov",326,"3",0,2,1,"light rain/snow",0.38,0.3939,1,0.1045,1,2,3
4,"Nov",326,"4",0,2,1,"light rain/snow",0.38,0.3939,0.94,0.1642,0,7,7
4,"Nov",326,"5",0,2,1,"light rain/snow",0.38,0.3939,0.94,0.1642,1,17,18
4,"Nov",326,"6",0,2,1,"cloudy/misty",0.38,0.3939,0.94,0.1045,1,63,64
4,"Nov",326,"7",0,2,1,"light rain/snow",0.38,0.3939,0.94,0.2239,2,119,121
4,"Nov",326,"8",0,2,1,"light rain/snow",0.38,0.3939,0.94,0.2239,5,185,190
4,"Nov",326,"9",0,2,1,"light rain/snow",0.4,0.4091,0.94,0,2,147,149
4,"Nov",326,"10",0,2,1,"light rain/snow",0.4,0.4091,0.94,0,6,46,52
4,"Nov",326,"11",0,2,1,"light rain/snow",0.4,0.4091,0.94,0.1343,4,28,32
4,"Nov",326,"12",0,2,1,"light rain/snow",0.4,0.4091,1,0.0896,3,18,21
4,"Nov",326,"13",0,2,1,"light rain/snow",0.42,0.4242,1,0.0896,4,22,26
4,"Nov",326,"14",0,2,1,"light rain/snow",0.42,0.4242,1,0.0896,4,31,35
4,"Nov",326,"15",0,2,1,"light rain/snow",0.44,0.4394,0.94,0,2,32,34
4,"Nov",326,"16",0,2,1,"light rain/snow",0.44,0.4394,0.94,0,3,59,62
4,"Nov",326,"17",0,2,1,"light rain/snow",0.44,0.4394,1,0.0896,4,161,165
4,"Nov",326,"18",0,2,1,"light rain/snow",0.44,0.4394,1,0,0,148,148
4,"Nov",326,"19",0,2,1,"light rain/snow",0.46,0.4545,0.94,0.1045,5,106,111
4,"Nov",326,"20",0,2,1,"cloudy/misty",0.46,0.4545,1,0.2239,6,121,127
4,"Nov",326,"21",0,2,1,"cloudy/misty",0.46,0.4545,1,0.2537,4,86,90
4,"Nov",326,"22",0,2,1,"cloudy/misty",0.5,0.4848,0.94,0.194,6,81,87
4,"Nov",326,"23",0,2,1,"cloudy/misty",0.48,0.4697,0.94,0.2537,3,36,39
4,"Nov",327,"0",0,3,1,"cloudy/misty",0.48,0.4697,0.94,0.2537,2,14,16
4,"Nov",327,"1",0,3,1,"cloudy/misty",0.48,0.4697,0.94,0.2985,0,8,8
4,"Nov",327,"2",0,3,1,"light rain/snow",0.5,0.4848,0.94,0.3582,1,5,6
4,"Nov",327,"3",0,3,1,"light rain/snow",0.5,0.4848,0.94,0.3582,1,2,3
4,"Nov",327,"4",0,3,1,"light rain/snow",0.52,0.5,0.88,0.3582,0,5,5
4,"Nov",327,"5",0,3,1,"cloudy/misty",0.46,0.4545,0.94,0.194,1,16,17
4,"Nov",327,"6",0,3,1,"cloudy/misty",0.44,0.4394,1,0,1,68,69
4,"Nov",327,"7",0,3,1,"cloudy/misty",0.46,0.4545,1,0.0896,2,154,156
4,"Nov",327,"8",0,3,1,"cloudy/misty",0.48,0.4697,0.94,0.1045,7,316,323
4,"Nov",327,"9",0,3,1,"cloudy/misty",0.52,0.5,0.94,0.194,3,164,167
4,"Nov",327,"10",0,3,1,"cloudy/misty",0.52,0.5,0.94,0.194,6,70,76
4,"Nov",327,"11",0,3,1,"cloudy/misty",0.5,0.4848,0.72,0.4179,9,107,116
4,"Nov",327,"12",0,3,1,"clear",0.48,0.4697,0.55,0.4179,9,151,160
4,"Nov",327,"13",0,3,1,"cloudy/misty",0.44,0.4394,0.54,0.4925,12,162,174
4,"Nov",327,"14",0,3,1,"clear",0.42,0.4242,0.54,0.4627,13,200,213
4,"Nov",327,"15",0,3,1,"cloudy/misty",0.42,0.4242,0.54,0.4478,13,194,207
4,"Nov",327,"16",0,3,1,"cloudy/misty",0.4,0.4091,0.62,0.4627,4,169,173
4,"Nov",327,"17",0,3,1,"light rain/snow",0.38,0.3939,0.71,0.3881,7,156,163
4,"Nov",327,"18",0,3,1,"cloudy/misty",0.4,0.4091,0.58,0.5224,7,138,145
4,"Nov",327,"19",0,3,1,"clear",0.38,0.3939,0.58,0.3881,6,116,122
4,"Nov",327,"20",0,3,1,"clear",0.36,0.3333,0.62,0.3881,1,67,68
4,"Nov",327,"21",0,3,1,"clear",0.36,0.3182,0.57,0.4627,0,66,66
4,"Nov",327,"22",0,3,1,"clear",0.34,0.303,0.61,0.4478,3,59,62
4,"Nov",327,"23",0,3,1,"clear",0.34,0.303,0.61,0.3582,4,47,51
4,"Nov",328,"0",1,4,0,"clear",0.32,0.303,0.57,0.2239,1,22,23
4,"Nov",328,"1",1,4,0,"clear",0.32,0.2879,0.57,0.4179,1,23,24
4,"Nov",328,"2",1,4,0,"clear",0.3,0.2879,0.61,0.2836,3,19,22
4,"Nov",328,"3",1,4,0,"clear",0.28,0.2879,0.65,0.1343,1,4,5
4,"Nov",328,"4",1,4,0,"clear",0.3,0.3182,0.61,0.0896,1,1,2
4,"Nov",328,"5",1,4,0,"clear",0.3,0.3182,0.61,0.1045,1,10,11
4,"Nov",328,"6",1,4,0,"clear",0.3,0.3182,0.61,0.0896,1,5,6
4,"Nov",328,"7",1,4,0,"clear",0.26,0.2727,0.75,0.1045,9,31,40
4,"Nov",328,"8",1,4,0,"clear",0.3,0.3182,0.65,0.0896,4,42,46
4,"Nov",328,"9",1,4,0,"clear",0.34,0.3485,0.61,0,13,68,81
4,"Nov",328,"10",1,4,0,"clear",0.36,0.3788,0.57,0,34,64,98
4,"Nov",328,"11",1,4,0,"clear",0.42,0.4242,0.41,0.2985,52,90,142
4,"Nov",328,"12",1,4,0,"clear",0.46,0.4545,0.36,0.2239,62,88,150
4,"Nov",328,"13",1,4,0,"clear",0.48,0.4697,0.33,0.2239,84,91,175
4,"Nov",328,"14",1,4,0,"clear",0.5,0.4848,0.31,0.2985,74,94,168
4,"Nov",328,"15",1,4,0,"clear",0.5,0.4848,0.31,0.2537,78,71,149
4,"Nov",328,"16",1,4,0,"clear",0.5,0.4848,0.34,0.2836,48,66,114
4,"Nov",328,"17",1,4,0,"clear",0.48,0.4697,0.33,0.1045,34,40,74
4,"Nov",328,"18",1,4,0,"clear",0.42,0.4242,0.5,0.0896,13,24,37
4,"Nov",328,"19",1,4,0,"clear",0.4,0.4091,0.54,0.1045,15,13,28
4,"Nov",328,"20",1,4,0,"clear",0.36,0.3485,0.76,0.1642,14,17,31
4,"Nov",328,"21",1,4,0,"clear",0.36,0.3485,0.71,0.1642,7,19,26
4,"Nov",328,"22",1,4,0,"clear",0.36,0.3485,0.71,0.1642,8,14,22
4,"Nov",328,"23",1,4,0,"clear",0.34,0.3485,0.76,0.1045,2,19,21
4,"Nov",329,"0",0,5,1,"clear",0.34,0.3333,0.76,0.1642,7,22,29
4,"Nov",329,"1",0,5,1,"clear",0.34,0.3636,0.76,0,2,12,14
4,"Nov",329,"2",0,5,1,"clear",0.28,0.2879,0.81,0.1045,4,6,10
4,"Nov",329,"3",0,5,1,"clear",0.28,0.2879,0.75,0.1045,0,2,2
4,"Nov",329,"4",0,5,1,"clear",0.3,0.3182,0.75,0.1045,4,3,7
4,"Nov",329,"5",0,5,1,"clear",0.28,0.3182,0.75,0,2,3,5
4,"Nov",329,"6",0,5,1,"clear",0.26,0.2727,0.81,0.1045,4,9,13
4,"Nov",329,"7",0,5,1,"clear",0.26,0.303,0.81,0,4,31,35
4,"Nov",329,"8",0,5,1,"clear",0.26,0.2727,0.81,0.1343,6,68,74
4,"Nov",329,"9",0,5,1,"clear",0.32,0.3485,0.76,0,25,70,95
4,"Nov",329,"10",0,5,1,"clear",0.36,0.3485,0.71,0.1642,60,82,142
4,"Nov",329,"11",0,5,1,"clear",0.4,0.4091,0.66,0.1045,99,127,226
4,"Nov",329,"12",0,5,1,"clear",0.46,0.4545,0.51,0.1045,126,146,272
4,"Nov",329,"13",0,5,1,"clear",0.5,0.4848,0.45,0.2239,143,140,283
4,"Nov",329,"14",0,5,1,"clear",0.52,0.5,0.39,0.2239,122,150,272
4,"Nov",329,"15",0,5,1,"clear",0.52,0.5,0.36,0.194,165,145,310
4,"Nov",329,"16",0,5,1,"clear",0.5,0.4848,0.39,0.1642,122,139,261
4,"Nov",329,"17",0,5,1,"clear",0.5,0.4848,0.34,0.1045,57,127,184
4,"Nov",329,"18",0,5,1,"clear",0.46,0.4545,0.44,0.0896,45,108,153
4,"Nov",329,"19",0,5,1,"clear",0.42,0.4242,0.67,0,38,96,134
4,"Nov",329,"20",0,5,1,"clear",0.4,0.4091,0.58,0.0896,19,76,95
4,"Nov",329,"21",0,5,1,"clear",0.36,0.3788,0.71,0,24,61,85
4,"Nov",329,"22",0,5,1,"clear",0.34,0.3485,0.71,0.0896,12,46,58
4,"Nov",329,"23",0,5,1,"clear",0.34,0.3485,0.76,0.1045,5,28,33
4,"Nov",330,"0",0,6,0,"clear",0.34,0.3485,0.76,0.1045,9,38,47
4,"Nov",330,"1",0,6,0,"clear",0.32,0.3333,0.76,0.0896,5,24,29
4,"Nov",330,"2",0,6,0,"clear",0.3,0.3182,0.81,0.1045,3,20,23
4,"Nov",330,"3",0,6,0,"clear",0.3,0.3333,0.81,0,8,9,17
4,"Nov",330,"4",0,6,0,"clear",0.3,0.3333,0.81,0,0,4,4
4,"Nov",330,"5",0,6,0,"clear",0.3,0.3182,0.75,0.1045,0,3,3
4,"Nov",330,"6",0,6,0,"cloudy/misty",0.3,0.3182,0.75,0.0896,2,8,10
4,"Nov",330,"7",0,6,0,"clear",0.26,0.2727,0.87,0.1045,4,13,17
4,"Nov",330,"8",0,6,0,"clear",0.32,0.3333,0.76,0.0896,10,50,60
4,"Nov",330,"9",0,6,0,"clear",0.34,0.3485,0.76,0.0896,16,67,83
4,"Nov",330,"10",0,6,0,"clear",0.36,0.3788,0.81,0,57,84,141
4,"Nov",330,"11",0,6,0,"clear",0.4,0.4091,0.62,0.1045,107,123,230
4,"Nov",330,"12",0,6,0,"clear",0.44,0.4394,0.51,0,137,172,309
4,"Nov",330,"13",0,6,0,"clear",0.48,0.4697,0.44,0,177,148,325
4,"Nov",330,"14",0,6,0,"cloudy/misty",0.48,0.4697,0.48,0.1343,141,158,299
4,"Nov",330,"15",0,6,0,"cloudy/misty",0.5,0.4848,0.42,0.1045,154,160,314
4,"Nov",330,"16",0,6,0,"cloudy/misty",0.46,0.4545,0.47,0.1343,137,138,275
4,"Nov",330,"17",0,6,0,"cloudy/misty",0.46,0.4545,0.47,0.1343,62,122,184
4,"Nov",330,"18",0,6,0,"cloudy/misty",0.42,0.4242,0.62,0.1642,67,118,185
4,"Nov",330,"19",0,6,0,"cloudy/misty",0.4,0.4091,0.71,0.0896,46,100,146
4,"Nov",330,"20",0,6,0,"cloudy/misty",0.42,0.4242,0.58,0,55,86,141
4,"Nov",330,"21",0,6,0,"cloudy/misty",0.38,0.3939,0.82,0,20,72,92
4,"Nov",330,"22",0,6,0,"cloudy/misty",0.38,0.3939,0.76,0,14,51,65
4,"Nov",330,"23",0,6,0,"clear",0.36,0.3788,0.81,0,18,51,69
4,"Nov",331,"0",0,0,0,"clear",0.36,0.3788,0.81,0,7,39,46
4,"Nov",331,"1",0,0,0,"clear",0.36,0.3788,0.81,0,9,35,44
4,"Nov",331,"2",0,0,0,"clear",0.34,0.3636,0.81,0,9,22,31
4,"Nov",331,"3",0,0,0,"clear",0.34,0.3636,0.87,0,9,8,17
4,"Nov",331,"4",0,0,0,"clear",0.34,0.3485,0.87,0.1045,0,4,4
4,"Nov",331,"5",0,0,0,"clear",0.36,0.3485,0.87,0.194,0,5,5
4,"Nov",331,"6",0,0,0,"clear",0.38,0.3939,0.82,0.1642,0,9,9
4,"Nov",331,"7",0,0,0,"clear",0.38,0.3939,0.87,0.2239,12,11,23
4,"Nov",331,"8",0,0,0,"clear",0.4,0.4091,0.82,0.2985,6,36,42
4,"Nov",331,"9",0,0,0,"clear",0.46,0.4545,0.72,0.2836,21,90,111
4,"Nov",331,"10",0,0,0,"clear",0.46,0.4545,0.72,0.2836,58,131,189
4,"Nov",331,"11",0,0,0,"clear",0.5,0.4848,0.63,0.3582,83,157,240
4,"Nov",331,"12",0,0,0,"clear",0.54,0.5152,0.56,0.2836,63,193,256
